customer_id,customer_name,email,region,signup_date
C01779,Alexander Phillips,michael37@example.org,North,2025-04-13
C01780,Shane Yoder,tracypollard@example.net,East,2023-06-25
C01781,Mary Kennedy,gonzalezbarbara@example.com,North,2023-08-22
C01782,Kevin Wilson,rodriguezstephanie@example.org,East,2023-07-23
C01783,Miguel Coleman,wmoreno@example.com,South,2022-01-22
C01784,Kathryn James,beth59@example.org,North,2024-09-23
C01785,Jessica Bailey DDS,thompsonemma@example.com,Central,2024-07-01
C01786,Juan Burnett,sotosylvia@example.com,East,2024-01-07
C01787,Jennifer Barnes,brentmason@example.org,South,2022-06-24
C01788,Aaron King,eric14@example.com,North,2022-04-10
C01789,Brittany Dalton,robertcooper@example.com,East,2023-11-04
C01790,Michael Castaneda MD,nicholasthompson@example.org,Central,2021-07-16
C01791,Joseph Armstrong,coopercarl@example.org,East,2025-01-24
C01792,Michelle Brooks,gordoncharles@example.net,South,2024-10-19
C01793,Jennifer Cooper,rodney14@example.com,West,2024-03-02
C01794,Lisa Oneill,nicolethompson@example.net,West,2023-10-16
C01795,Kathleen Martin,johnsmith@example.org,South,2024-01-07
C01796,Shannon Parker,davidmontoya@example.net,South,2022-12-01
C01797,Haley Little,amy42@example.org,North,2023-10-25
C01798,Taylor Beltran,dawn00@example.net,West,2024-12-03
C01799,Valerie Powell,timothyfleming@example.org,North,2024-07-07
C01800,Jeffery Stout,gjones@example.net,East,2024-08-24
C01801,Mary Bell,christopher49@example.org,South,2025-03-06
C01802,Erin Bailey,copelandamanda@example.net,North,2021-11-22
C01803,Beverly Rogers,emiller@example.com,South,2022-04-02
C01804,Michael Reynolds,campbellmichelle@example.net,North,2023-10-22
C01805,Nathan Irwin,sherribarber@example.com,East,2022-09-19
C01806,Kelly Baker,jasonharper@example.net,East,2023-09-14
C01807,Holly Doyle,alfredromero@example.org,Central,2024-07-28
C01808,Veronica Anderson,ericasullivan@example.com,West,2025-02-10
C01809,Leah Crawford,evansmith@example.net,Central,2021-10-11
C01810,Michael Robinson,xevans@example.com,West,2024-01-05
C01811,Chad Booth,christopher94@example.net,East,2024-10-25
C01812,Matthew Cooper,malonesylvia@example.net,North,2024-01-28
C01813,Shannon Howell,hfoster@example.com,South,2024-09-27
C01814,Paul Watts,archereric@example.org,East,2021-11-18
C01815,Kelly Jones,eharmon@example.org,East,2021-09-05
C01816,Lauren Hunter,njenkins@example.com,North,2023-04-22
C01817,Amanda Benson,mooremonica@example.com,East,2022-08-22
C01818,Julie Garrett,rachel90@example.net,East,2024-12-20
C01819,Alvin Hughes,clarklisa@example.net,North,2022-05-11
C01820,Sheila Vasquez,tapiamatthew@example.com,East,2023-12-05
C01821,Robert Hoover,alijennifer@example.net,West,2023-03-02
C01822,Jack Miller,salazarbarbara@example.com,West,2023-01-19
C01823,Susan Tucker,xscott@example.net,West,2025-03-15
C01824,Nicole Harris,lisarobinson@example.org,West,2025-02-15
C01825,Lisa Cherry,taylordelgado@example.net,East,2022-03-17
C01826,Courtney Douglas,anna03@example.org,South,2025-02-13
C01827,Jennifer Contreras,olsonemma@example.com,West,2022-12-05
C01828,Dr. James Nolan,andrew88@example.org,West,2022-10-16
C01829,Patricia Munoz,sheltoncharles@example.com,East,2021-07-14
C01830,Carla Lowe,janewalker@example.net,Central,2023-09-16
C01831,James Liu,christie20@example.com,East,2021-06-04
C01832,Nicole Alexander,john14@example.net,North,2025-02-16
C01833,Kyle Thomas,marvin73@example.com,West,2022-09-15
C01834,Carrie Garcia,awolf@example.org,North,2023-05-06
C01835,Andrew Cruz,danny38@example.org,West,2021-07-23
C01836,Roger Carlson,michael12@example.com,Central,2022-07-24
C01837,Christopher Johnson,susan75@example.org,South,2025-01-22
C01838,Sherry Rodriguez,dorseyjoseph@example.org,Central,2021-07-13
C01839,Jack Pena,kalvarez@example.net,East,2022-09-19
C01840,William Freeman,hardingkendra@example.org,East,2021-07-18
C01841,Chad Franklin,williamevans@example.org,North,2023-06-13
C01842,Christopher Garner,jonesmelanie@example.com,North,2022-12-29
C01843,Mary Wallace,lucasgaines@example.net,East,2022-07-25
C01844,Nicolas Martinez,dmartinez@example.org,East,2023-03-03
C01845,Misty Hernandez,jonathan09@example.com,East,2022-07-28
C01846,Theresa Gross,gonzalezmark@example.com,West,2021-09-28
C01847,Beth Underwood,jbaker@example.com,Central,2021-04-28
C01848,Dr. Alan Meyer,kevin73@example.com,West,2022-03-22
C01849,David West,nmartin@example.net,South,2022-08-01
C01850,Randall Anderson,stephen83@example.org,West,2021-06-21
C01851,Hannah Macdonald,tracy96@example.net,East,2022-03-17
C01852,Morgan Meyer,rodriguezluis@example.com,West,2023-05-22
C01853,Samuel Schmidt,ununez@example.com,North,2021-09-02
C01854,Kimberly Brown,ndurham@example.com,East,2024-05-19
C01855,Suzanne Clark,deannasmith@example.org,Central,2022-02-24
C01856,John Shaw,matthew78@example.org,West,2023-09-01
C01857,Mr. Cody Ferrell,nmcfarland@example.org,East,2022-07-16
C01858,John Miller MD,vaughanphyllis@example.com,North,2024-06-10
C01859,Samantha Washington,lestersarah@example.net,North,2024-09-04
C01860,Joel Webb,osbornemark@example.net,West,2023-02-26
C01861,Debra Young,davieselizabeth@example.net,East,2024-12-11
C01862,Mark Brown,spencerrobert@example.net,Central,2024-09-27
C01863,Felicia Lyons,davidrodriguez@example.org,South,2024-08-22
C01864,Nancy Andrews,parkermario@example.com,North,2025-03-19
C01865,Terrence Thompson,donaldbautista@example.net,South,2022-05-06
C01866,Bruce Jensen,christophermurphy@example.org,Central,2024-09-27
C01867,Justin Mills,elizabethfreeman@example.net,West,2022-09-07
C01868,Erica Hammond,qmoreno@example.org,North,2021-09-30
C01869,Christian Howard,christina27@example.org,South,2024-01-15
C01870,Joshua Tucker,drew75@example.org,North,2024-01-28
C01871,Amy Stone,summer68@example.org,South,2025-04-10
C01872,Christina Bush,seandavis@example.org,East,2024-09-23
C01873,Megan Schneider,dawnwatts@example.com,East,2024-01-03
C01874,Jonathan Gardner,thompsonbenjamin@example.org,West,2023-06-04
C01875,John Hammond,michaelcastillo@example.com,Central,2022-08-25
C01876,Jose Brown,jamie66@example.org,North,2025-01-13
C01877,Elizabeth Rice,barbarasmith@example.org,Central,2022-07-28
C01878,Donald Powell,diamond34@example.net,South,2024-09-26
C01879,Madison Salazar,hufflynn@example.net,West,2025-03-06
C01880,Kimberly May,hernandezaudrey@example.net,East,2025-04-20
C01881,James Adams,kimberlymartinez@example.net,East,2025-02-10
C01882,Martha Stewart,lpowers@example.net,West,2024-01-08
C01883,Michael Fuller,fnoble@example.org,North,2022-01-31
C01884,John Boyle,oneillmichael@example.net,Central,2025-01-27
C01885,Tiffany Jacobson,jenny21@example.com,South,2024-08-09
C01886,Jesus Wilson,alyssafitzpatrick@example.net,Central,2024-03-22
C01887,Cody White,travis51@example.com,East,2022-05-03
C01888,Lindsey Patterson,pshea@example.net,West,2021-06-24
C01889,John Flores,kara59@example.net,East,2025-04-18
C01890,Caroline Gonzalez,jgarcia@example.com,East,2022-02-16
C01891,Stephanie Gutierrez,dwhite@example.net,South,2021-06-01
C01892,Mark Spears,gomezryan@example.com,North,2023-09-07
C01893,Kendra Wilson,camachodorothy@example.org,North,2022-01-28
C01894,Patrick Rodriguez,jhernandez@example.net,South,2023-06-07
C01895,Duane Jacobs,sflores@example.net,West,2021-12-06
C01896,David Walker,tabithathompson@example.com,Central,2022-09-26
C01897,Eric Roberts,brownscott@example.com,West,2023-05-25
C01898,Hannah Burton,ysimon@example.org,Central,2023-01-07
C01899,Amanda Davis,larryfrench@example.net,North,2025-02-25
C01900,Jeffery Jones,donovananthony@example.org,East,2022-02-05
C01901,Ryan Hudson,cobbrebecca@example.net,East,2022-11-06
C01902,Miguel Brown,youngandrew@example.net,West,2023-10-28
C01903,James Young,henryandrew@example.com,South,2023-02-08
C01904,Rebecca Arias,adrianperez@example.org,Central,2024-03-09
C01905,Jerry Miller,gabriellepatel@example.com,East,2022-06-23
C01906,Jacob Pitts,alexander73@example.net,West,2023-12-08
C01907,Dakota Velasquez,leekathy@example.org,South,2024-06-28
C01908,Bonnie Jones,ktaylor@example.com,North,2023-11-01
C01909,Martin Black,katielewis@example.org,South,2022-05-11
C01910,Timothy Combs,jenkinsbrian@example.com,North,2022-08-29
C01911,Ashley Powell,jessicasalazar@example.org,West,2021-05-11
C01912,Tonya Whitaker,colemankimberly@example.com,South,2021-07-29
C01913,Melinda Taylor,jordanluis@example.com,West,2022-05-04
C01914,Kyle Boyd,qjones@example.org,North,2021-10-10
C01915,Laura Campbell,lindasimpson@example.net,East,2024-11-09
C01916,Aaron Harrison,mossnancy@example.org,East,2021-09-27
C01917,Mary Barrett,debra47@example.net,North,2024-10-09
C01918,Jody Rogers,vdaniel@example.net,Central,2024-06-08
C01919,Tony Whitaker,wneal@example.com,Central,2024-08-07
C01920,Ryan Leon,arthur41@example.com,East,2022-06-30
C01921,Steven Cole,stephen61@example.net,East,2024-02-27
C01922,Pamela Ellis,clarktammy@example.net,South,2024-05-29
C01923,Cristian Carpenter,carlafuller@example.com,South,2024-11-23
C01924,Wayne Franco,dawnduran@example.net,East,2022-05-20
C01925,Ashley Reynolds,heidiboone@example.org,Central,2024-02-01
C01926,Cynthia Drake,hlopez@example.org,South,2021-09-22
C01927,Aaron Santos,unielsen@example.com,North,2023-11-26
C01928,Steven Owens,nicolas75@example.org,South,2021-09-05
C01929,Amber Kelly,anthony80@example.org,South,2023-04-11
C01930,Andrew Cook,chasejohnson@example.com,South,2024-10-28
C01931,Margaret Green,ecain@example.net,West,2022-02-13
C01932,Ryan Russo,lewisrobin@example.net,North,2022-08-12
C01933,Danielle Hahn,uarmstrong@example.net,East,2022-04-04
C01934,Shawn Gray,pricekaitlyn@example.org,Central,2025-04-03
C01935,Micheal Sawyer,pthompson@example.org,Central,2022-03-16
C01936,Dustin Schultz,ywatson@example.net,East,2023-11-07
C01937,Bruce Greene,kristinrodriguez@example.com,West,2022-08-14
C01938,Anthony Kane,gsimpson@example.net,Central,2022-08-15
C01939,Sergio Adams,fhendricks@example.org,South,2024-09-21
C01940,Melissa Harris,jennifer53@example.net,Central,2022-08-30
C01941,Mitchell Smith,foleyjennifer@example.net,North,2024-03-22
C01942,Jessica Cook,jerrywatts@example.net,North,2023-11-20
C01943,Edward Nguyen,fwilliams@example.net,East,2025-02-06
C01944,Alexis Lewis,laura81@example.net,West,2024-09-28
C01945,Robert Bridges,christopher05@example.com,West,2021-07-14
C01946,Jessica Thomas,rodriguezthomas@example.net,Central,2024-11-26
C01947,Kevin Pope Jr.,tonybryan@example.org,West,2022-09-24
C01948,Luis Jackson,jessicaprice@example.org,West,2021-08-09
C01949,Brandon Murphy,ellisdeborah@example.net,Central,2023-02-03
C01950,Jamie King,nicholascook@example.net,North,2024-03-08
C01951,Kellie Nunez,pwaller@example.net,South,2021-09-11
C01952,Peter Moyer,brendan22@example.net,East,2022-01-16
C01953,Anthony Norman,david72@example.com,North,2022-10-08
C01954,Kayla Bailey,hollowaytammy@example.net,West,2024-07-10
C01955,Shelby Hall,ythomas@example.net,West,2023-12-19
C01956,Amanda Patterson,craneashley@example.com,Central,2025-01-04
C01957,Michael Allen,tracypena@example.com,East,2025-04-20
C01958,Lisa Moore,adam80@example.com,South,2024-01-24
C01959,Sharon Wells,emily29@example.com,Central,2022-04-07
C01960,Heidi Perez,bbarr@example.org,Central,2023-04-28
C01961,Crystal Vargas,sbyrd@example.net,South,2025-01-18
C01962,Kelly Gardner,davidvalencia@example.net,South,2022-01-14
C01963,Cindy Garcia,zcampbell@example.org,West,2023-08-27
C01964,Richard Thomas,rhonda43@example.com,Central,2022-08-04
C01965,Dana Reed,umartin@example.org,North,2024-10-26
C01966,Sierra Rice,christopher71@example.org,North,2021-08-21
C01967,Angela Glover,benjaminrichard@example.org,Central,2024-10-21
C01968,Carlos Ortiz,mark27@example.com,South,2023-10-21
C01969,Stacey Kelly,tellis@example.net,East,2024-12-22
C01970,Cameron Sawyer,jenningsphilip@example.net,South,2022-12-12
C01971,Brooke Ferguson,andrewscody@example.org,South,2024-01-15
C01972,Antonio Neal,justinkelley@example.org,East,2024-11-29
C01973,David Murphy,sandovaljoseph@example.net,South,2023-11-16
C01974,Kimberly Jackson PhD,nstewart@example.net,East,2023-10-27
C01975,Amber Medina,dhansen@example.org,Central,2023-12-20
C01976,Alan Hatfield,hgreene@example.net,East,2023-05-26
C01977,Dr. Michael Johnson,hoffmanroger@example.com,North,2025-03-15
C01978,Dr. Nicole Kane DDS,melissaweber@example.net,East,2023-06-15
C01979,Paul White,pmckee@example.org,South,2025-03-23
C01980,Justin Lewis,carl94@example.org,Central,2021-07-20
C01981,Margaret Cunningham,timothy28@example.org,East,2022-05-08
C01982,Patricia Riley,lopeztimothy@example.net,South,2021-07-30
C01983,Don Walker,hurstwilliam@example.com,East,2022-05-14
C01984,Joel Rose,owhite@example.net,Central,2024-11-28
C01985,Gabriela Obrien,rbarrett@example.net,Central,2024-07-14
C01986,Joshua Huynh,russell06@example.com,North,2024-02-02
C01987,Victor Collins,danny39@example.com,Central,2023-01-06
C01988,Robert Carter,wsanchez@example.net,South,2023-05-27
C01989,Brett Schwartz,marshalldaniel@example.net,Central,2021-05-04
C01990,Brianna Jackson,gfoster@example.org,Central,2023-12-29
C01991,Dr. Michael Green,jennifer05@example.net,South,2023-01-24
C01992,Bethany Oneill,veronica11@example.org,South,2025-01-23
C01993,Robert Clark,leepatricia@example.com,Central,2024-08-25
C01994,Laura Garrett,christina71@example.net,Central,2022-09-14
C01995,Troy Green,ingrammorgan@example.net,East,2023-07-12
C01996,Wayne Hines,petersoncynthia@example.net,Central,2022-06-03
C01997,Kaylee Mullins,vwright@example.net,North,2021-10-15
C01998,Samantha Salazar,ihicks@example.org,North,2024-06-11
C01999,Gabrielle Hart,fred18@example.org,North,2024-12-31
C02000,Tammy Hansen,nmoss@example.com,North,2025-04-23
